city,state_id,state_name,lat,lng,population,id
Watervliet,MI,Michigan,42.1883,-86.2576,1646,1840003214
Dundas,MN,Minnesota,44.4276,-93.2039,1646,1840007888
Pole Ojea,PR,Puerto Rico,17.9743,-67.1832,1646,1630023604
Annandale,NJ,New Jersey,40.6468,-74.8881,1646,1840033215
Homer,MI,Michigan,42.1461,-84.8103,1645,1840011201
Carnegie,OK,Oklahoma,35.1024,-98.5995,1645,1840022750
Muenster,TX,Texas,33.6586,-97.3874,1645,1840020574
Franklin,TX,Texas,31.0251,-96.4874,1645,1840020849
Westwood,CA,California,40.3049,-121.0045,1645,1840018727
Honeyville,UT,Utah,41.6361,-112.0857,1644,1840020118
Connelly Springs,NC,North Carolina,35.755,-81.4971,1644,1840016231
Richland,GA,Georgia,32.0885,-84.6625,1643,1840014916
Jonesboro,IN,Indiana,40.4796,-85.6302,1643,1840008340
McArthur,OH,Ohio,39.2466,-82.4787,1643,1840012687
Lake City,IA,Iowa,42.2676,-94.7311,1642,1840000448
Teutopolis,IL,Illinois,39.1319,-88.4793,1642,1840012742
Westwood,KS,Kansas,39.0394,-94.6156,1641,1840001643
Spring Green,WI,Wisconsin,43.1776,-90.0688,1641,1840002715
Thoreau,NM,New Mexico,35.4209,-108.2235,1641,1840019096
Intercourse,PA,Pennsylvania,40.0378,-76.1082,1640,1840024337
Woodburn,IN,Indiana,41.1287,-84.8501,1639,1840010298
Houghton,NY,New York,42.4277,-78.1615,1639,1840004604
Duquesne,MO,Missouri,37.0711,-94.4573,1639,1840013016
Los Ranchos,CA,California,35.2102,-120.6291,1639,1840075936
Garden City,MO,Missouri,38.5629,-94.1958,1638,1840008611
McComb,OH,Ohio,41.1068,-83.7898,1638,1840011742
Boaz,WV,West Virginia,39.3671,-81.4854,1638,1840005782
Hudson Lake,IN,Indiana,41.7173,-86.5476,1638,1840026259
Dayton,VA,Virginia,38.4173,-78.9412,1637,1840006137
Caledonia,MI,Michigan,42.7945,-85.5153,1636,1840010066
Landover Hills,MD,Maryland,38.9424,-76.8946,1636,1840005987
Kettle Falls,WA,Washington,48.6055,-118.062,1635,1840019764
Moville,IA,Iowa,42.49,-96.0679,1635,1840008065
Charlotte,TN,Tennessee,36.1861,-87.3389,1634,1840016104
New Berlinville,PA,Pennsylvania,40.3451,-75.6313,1634,1840035121
Walcott,IA,Iowa,41.5989,-90.7745,1634,1840010193
Pocahontas,IA,Iowa,42.7371,-94.6661,1634,1840009079
Stewartville,AL,Alabama,33.0725,-86.2658,1634,1840023022
Gearhart,OR,Oregon,46.0289,-123.9174,1634,1840019905
Buckhead Ridge,FL,Florida,27.133,-80.8868,1634,1840014195
Los Alamos,CA,California,34.7375,-120.2783,1634,1840017886
Bayou Vista,TX,Texas,29.3258,-94.939,1633,1840019664
Chapin,SC,South Carolina,34.1645,-81.3449,1633,1840016725
Marbury,AL,Alabama,32.6793,-86.4607,1633,1840023045
Wilderness Rim,WA,Washington,47.4463,-121.7691,1633,1840042145
Congress,AZ,Arizona,34.1526,-112.8642,1632,1840017840
Boulevard Gardens,FL,Florida,26.1252,-80.1822,1632,1840029103
Sebewaing,MI,Michigan,43.7321,-83.4511,1631,1840013153
Water Mill,NY,New York,40.9222,-72.3532,1631,1840033982
Nooksack,WA,Washington,48.9276,-122.3211,1631,1840019753
Lockney,TX,Texas,34.1231,-101.4424,1631,1840021915
Dundee,NY,New York,42.5236,-76.9775,1630,1840004506
South Lancaster,MA,Massachusetts,42.4373,-71.692,1630,1840004532
Georgetown,CT,Connecticut,41.2494,-73.4343,1630,1840000575
Topaz Ranch Estates,NV,Nevada,38.7357,-119.5008,1630,1840039850
Canyon Day,AZ,Arizona,33.7826,-110.0328,1629,1840017945
Pinewood Estates,TX,Texas,30.1692,-94.3207,1628,1840037096
Shiremanstown,PA,Pennsylvania,40.2223,-76.9555,1628,1840001393
East Bangor,PA,Pennsylvania,40.8812,-75.186,1628,1840000969
Smith Valley,NV,Nevada,38.7845,-119.3444,1627,1840037104
Victoria,VA,Virginia,36.9947,-78.2242,1626,1840003865
Pinehurst,ID,Idaho,47.5364,-116.2327,1626,1840019800
Aurora,MN,Minnesota,47.5312,-92.2399,1626,1840006590
Reinbeck,IA,Iowa,42.3225,-92.5943,1626,1840009128
Perry,OH,Ohio,41.7637,-81.143,1626,1840000543
Penn State Erie,PA,Pennsylvania,42.1185,-79.9818,1626,1840043382
Argos,IN,Indiana,41.2379,-86.2523,1626,1840010268
St. Francisville,LA,Louisiana,30.7852,-91.3787,1625,1840018200
Kingsley,MI,Michigan,44.5845,-85.5346,1625,1840013142
San Antonio,PR,Puerto Rico,18.4931,-67.0998,1625,1630149533
Marfa,TX,Texas,30.3107,-104.0255,1625,1840020882
Springfield,NE,Nebraska,41.0854,-96.1332,1624,1840009327
Hillsboro,ND,North Dakota,47.403,-97.0635,1624,1840000135
Gordonsville,VA,Virginia,38.136,-78.1879,1624,1840006267
Waterflow,NM,New Mexico,36.7575,-108.4711,1623,1840024853
Ridgely,TN,Tennessee,36.2607,-89.4808,1623,1840017710
Mitchell,NE,Nebraska,41.9427,-103.8097,1623,1840008141
Harlan,IN,Indiana,41.1966,-84.9245,1622,1840026346
Jagual,PR,Puerto Rico,18.1611,-65.9997,1622,1630023577
Black Point-Green Point,CA,California,38.112,-122.5191,1622,1840036851
Ester,AK,Alaska,64.8646,-148.0916,1622,1840023460
Luis M. Cintrón,PR,Puerto Rico,18.3014,-65.6379,1621,1630023718
Temelec,CA,California,38.2577,-122.4982,1620,1840018839
Wellington,UT,Utah,39.5358,-110.7344,1620,1840021435
West Glendive,MT,Montana,47.1056,-104.754,1620,1840032841
Ainsworth,NE,Nebraska,42.5485,-99.8574,1620,1840006919
Siesta Acres,TX,Texas,28.7564,-100.491,1620,1840037144
Wilkinson Heights,SC,South Carolina,33.4919,-80.8285,1620,1840035796
Mount Ayr,IA,Iowa,40.7141,-94.2376,1619,1840001003
Pinebluff,NC,North Carolina,35.1088,-79.4713,1619,1840016358
South Charleston,OH,Ohio,39.8243,-83.6416,1619,1840012437
Rose Hill,NC,North Carolina,34.8263,-78.0259,1618,1840017883
Chesilhurst,NJ,New Jersey,39.7307,-74.8786,1618,1840001508
Remsen,IA,Iowa,42.8148,-95.9725,1617,1840009072
Quincy,MI,Michigan,41.9432,-84.8844,1617,1840011375
Kensett,AR,Arkansas,35.2354,-91.6706,1617,1840014555
Columbus,NM,New Mexico,31.8273,-107.6423,1617,1840023048
Concord,AL,Alabama,33.4674,-87.0392,1616,1840013094
Delavan,IL,Illinois,40.371,-89.5461,1616,1840007208
Key Vista,FL,Florida,28.1946,-82.7703,1616,1840038986
Lakefield,MN,Minnesota,43.678,-95.1695,1615,1840007943
Tryon,NC,North Carolina,35.2086,-82.2379,1615,1840016405
Elk Rapids,MI,Michigan,44.895,-85.4055,1615,1840010923
Saratoga,WY,Wyoming,41.4517,-106.8107,1615,1840022371
Gordo,AL,Alabama,33.322,-87.904,1614,1840003367
Ovid,MI,Michigan,43.0031,-84.3742,1613,1840011026
Bladenboro,NC,North Carolina,34.5406,-78.7949,1613,1840015539
El Negro,PR,Puerto Rico,18.037,-65.8494,1613,1630023684
Sawyerwood,OH,Ohio,41.0344,-81.4413,1613,1840034132
Bokeelia,FL,Florida,26.68,-82.1409,1613,1840014215
Oglala,SD,South Dakota,43.1849,-102.7267,1612,1840004200
Crosbyton,TX,Texas,33.6413,-101.2377,1612,1840019336
North Eastham,MA,Massachusetts,41.8539,-69.9968,1612,1840004758
Richland,PA,Pennsylvania,40.3574,-76.2568,1612,1840001351
Mars,PA,Pennsylvania,40.6969,-80.0141,1612,1840000869
Fox Chase,PA,Pennsylvania,40.3952,-75.9634,1612,1840035445
Corrigan,TX,Texas,30.9988,-94.8275,1611,1840023132
Thorp,WI,Wisconsin,44.958,-90.8021,1611,1840002176
Senath,MO,Missouri,36.134,-90.1614,1611,1840009949
Lake Bryan,TX,Texas,30.7188,-96.4631,1611,1840139791
Bethel,NC,North Carolina,35.8072,-77.3762,1611,1840015389
Falmouth Foreside,ME,Maine,43.7348,-70.2152,1611,1840002551
Maurice,LA,Louisiana,30.1041,-92.1211,1609,1840018255
Spencerville,NM,New Mexico,36.8192,-108.056,1609,1840024852
Drew,MS,Mississippi,33.8101,-90.5304,1608,1840013698
Ashley,OH,Ohio,40.4098,-82.9516,1608,1840003706
Mill Hall,PA,Pennsylvania,41.1045,-77.4888,1608,1840003452
Georgiana,AL,Alabama,31.6391,-86.7468,1608,1840003191
La Huerta,NM,New Mexico,32.4488,-104.2224,1608,1840018082
Port Byron,IL,Illinois,41.616,-90.328,1607,1840011441
Ladera,CA,California,37.3996,-122.199,1607,1840028324
Fish Lake,IN,Indiana,41.5616,-86.5513,1605,1840026261
Ballplay,AL,Alabama,34.0179,-85.7853,1605,1840022887
Aberdeen,OH,Ohio,38.6714,-83.7705,1604,1840010685
Montour Falls,NY,New York,42.3499,-76.8483,1604,1840004583
Peach Lake,NY,New York,41.3682,-73.5778,1604,1840034058
Grand Ronde,OR,Oregon,45.0739,-123.621,1604,1840017424
Belleair Beach,FL,Florida,27.9242,-82.8358,1603,1840014146
Soap Lake,WA,Washington,47.3914,-119.4892,1603,1840021102
Waverly,MN,Minnesota,45.065,-93.9663,1603,1840009994
Neoga,IL,Illinois,39.3215,-88.4504,1602,1840008512
Leavittsburg,OH,Ohio,41.2452,-80.8789,1602,1840004900
Towamensing Trails,PA,Pennsylvania,40.995,-75.5826,1602,1840035384
Espy,PA,Pennsylvania,41.0055,-76.4164,1602,1840034953
Stevenson,WA,Washington,45.6944,-121.8931,1601,1840021180
Trevorton,PA,Pennsylvania,40.7841,-76.6713,1601,1840005178
Corydon,IA,Iowa,40.7574,-93.3174,1600,1840007200
Monterey Park,NM,New Mexico,34.7511,-106.653,1600,1840033727
Atlanta,IL,Illinois,40.2637,-89.231,1600,1840007252
South Browning,MT,Montana,48.5459,-113.0128,1600,1840032848
Naranjito,PR,Puerto Rico,18.302,-66.246,1599,1630023649
Bowman,ND,North Dakota,46.184,-103.3991,1599,1840000257
Saxapahaw,NC,North Carolina,35.9489,-79.321,1599,1840013359
Eureka Mill,SC,South Carolina,34.718,-81.193,1599,1840035844
Adrian,MO,Missouri,38.396,-94.3498,1597,1840007511
Brooklyn,IN,Indiana,39.5436,-86.3674,1597,1840009666
Emerson,GA,Georgia,34.1303,-84.7484,1596,1840013621
Galesville,WI,Wisconsin,44.0839,-91.358,1596,1840002387
Coalville,UT,Utah,40.912,-111.413,1596,1840018723
Spring Valley,AZ,Arizona,34.3531,-112.1513,1596,1840019161
Rocky Point,WA,Washington,47.5881,-122.6668,1596,1840037507
Traer,IA,Iowa,42.1895,-92.4639,1596,1840010128
Monette,AR,Arkansas,35.8931,-90.3442,1595,1840014506
Edmonton,KY,Kentucky,36.9854,-85.6193,1595,1840013266
Astor,FL,Florida,29.1635,-81.5349,1595,1840014046
Bernice,LA,Louisiana,32.8276,-92.6584,1594,1840015773
Orwell,OH,Ohio,41.5364,-80.8596,1594,1840011418
Lakeside,TX,Texas,32.8219,-97.4869,1593,1840022053
Shoreacres,TX,Texas,29.6204,-95.0188,1593,1840022198
De Kalb,TX,Texas,33.5076,-94.6167,1593,1840019340
Calumet,PA,Pennsylvania,40.2189,-79.4892,1593,1840026435
Linn,MO,Missouri,38.4788,-91.845,1593,1840009646
New Hope,OR,Oregon,42.3693,-123.359,1593,1840025485
Emigration Canyon,UT,Utah,40.7886,-111.7414,1592,1840041631
Eagle River,WI,Wisconsin,45.9249,-89.2561,1592,1840001982
Mayville,NY,New York,42.2532,-79.5031,1592,1840004568
Midway,FL,Florida,28.7924,-81.2314,1592,1840148976
Del Rio,CA,California,37.7432,-121.0091,1592,1840028341
Crooked Lake Park,FL,Florida,27.8295,-81.5897,1592,1840028657
Aberdeen,IN,Indiana,41.4418,-87.1166,1591,1840030083
Cressona,PA,Pennsylvania,40.6304,-76.1938,1591,1840002756
Mechanicsburg,OH,Ohio,40.0735,-83.5564,1591,1840012334
Woodland Hills,UT,Utah,40.0132,-111.6558,1590,1840021400
Darien,WI,Wisconsin,42.6008,-88.7127,1590,1840002482
Warner,OK,Oklahoma,35.4902,-95.3085,1590,1840022724
Avon,MN,Minnesota,45.6101,-94.4619,1590,1840006684
Natalia,TX,Texas,29.1877,-98.8524,1590,1840020964
Nashua,IA,Iowa,42.9502,-92.5417,1589,1840007997
Shelbina,MO,Missouri,39.693,-92.0396,1589,1840009519
Palomas,PR,Puerto Rico,18.0135,-66.8688,1588,1630137130
Woodland Park,NE,Nebraska,42.0542,-97.3452,1588,1840042699
Jerome,IL,Illinois,39.7677,-89.6785,1588,1840012442
Union City,OH,Ohio,40.1996,-84.7943,1588,1840012258
Lockport Heights,LA,Louisiana,29.6564,-90.5486,1588,1840025137
Homer City,PA,Pennsylvania,40.5403,-79.1597,1588,1840000996
Rosedale,MS,Mississippi,33.8525,-91.0339,1588,1840014750
McCord,OK,Oklahoma,36.6798,-97.0346,1588,1840034657
West Milton,PA,Pennsylvania,41.0183,-76.8767,1588,1840024213
Eleanor,WV,West Virginia,38.5374,-81.9256,1587,1840006179
Earlville,IL,Illinois,41.588,-88.9229,1587,1840008197
Kalida,OH,Ohio,40.9854,-84.1945,1587,1840011748
Harbor Beach,MI,Michigan,43.8456,-82.6554,1587,1840003952
Tecumseh,NE,Nebraska,40.3718,-96.1888,1586,1840009428
Murfreesboro,AR,Arkansas,34.0546,-93.6834,1586,1840014711
Sparkill,NY,New York,41.0289,-73.9333,1586,1840026341
Paradis,LA,Louisiana,29.868,-90.4398,1586,1840013984
Albion,NE,Nebraska,41.6872,-97.9987,1585,1840007049
Osgood,IN,Indiana,39.1291,-85.292,1585,1840009622
Coarsegold,CA,California,37.2526,-119.7,1585,1840025724
Clark Mills,NY,New York,43.0895,-75.3757,1585,1840004204
Rollingwood,TX,Texas,30.2736,-97.7867,1585,1840020889
Kenly,NC,North Carolina,35.5887,-78.1368,1584,1840016288
Prestbury,IL,Illinois,41.7847,-88.4225,1584,1840026220
Tuolumne City,CA,California,37.9615,-120.2428,1583,1840018881
Bourbon,MO,Missouri,38.1505,-91.2493,1582,1840007532
Des Arc,AR,Arkansas,34.9777,-91.5068,1582,1840014624
Sardis,MS,Mississippi,34.4355,-89.9114,1581,1840017936
Hamilton,IN,Indiana,41.541,-84.9204,1580,1840010205
Langhorne,PA,Pennsylvania,40.1777,-74.9212,1580,1840001324
Sturgeon,PA,Pennsylvania,40.3835,-80.2153,1580,1840026480
Graysville,TN,Tennessee,35.4493,-85.0763,1580,1840016286
Belhaven,NC,North Carolina,35.5428,-76.6232,1579,1840015400
Eldorado,TX,Texas,30.8617,-100.5979,1579,1840020864
Oakland,PA,Pennsylvania,40.9915,-80.3671,1579,1840149256
Foscoe,NC,North Carolina,36.1535,-81.7736,1579,1840024901
Brookside Village,TX,Texas,29.5907,-95.318,1577,1840019674
Stratford,WI,Wisconsin,44.8009,-90.0722,1577,1840002162
Hallsville,MO,Missouri,39.1196,-92.2268,1577,1840007394
Morenci,AZ,Arizona,33.0531,-109.3307,1576,1840019339
East Canton,OH,Ohio,40.7889,-81.285,1576,1840011913
Runaway Bay,TX,Texas,33.1773,-97.871,1576,1840020633
Banner Hill,TN,Tennessee,36.1222,-82.4203,1576,1840013353
Leilani Estates,HI,Hawaii,19.4659,-154.9157,1576,1840029573
Wayne,WV,West Virginia,38.2296,-82.4417,1576,1840006264
River Hills,WI,Wisconsin,43.1717,-87.9353,1575,1840003048
Lookout Mountain,GA,Georgia,34.9664,-85.3622,1574,1840015530
Francis,UT,Utah,40.6105,-111.2744,1574,1840021346
Hartley,IA,Iowa,43.179,-95.4768,1574,1840006876
Central Garage,VA,Virginia,37.7458,-77.1315,1574,1840024751
Alvord,TX,Texas,33.3569,-97.696,1573,1840022003
Owingsville,KY,Kentucky,38.1364,-83.7603,1573,1840014316
Thorntown,IN,Indiana,40.1292,-86.6099,1573,1840010512
Adwolf,VA,Virginia,36.793,-81.5927,1573,1840006511
Shasta,CA,California,40.591,-122.4797,1573,1840024204
Pirtleville,AZ,Arizona,31.3613,-109.5661,1572,1840019492
Whitehall,WI,Wisconsin,44.3705,-91.3476,1572,1840002386
Warren Park,IN,Indiana,39.7833,-86.0516,1572,1840010575
New Paris,OH,Ohio,39.8565,-84.7922,1572,1840012496
Mount Carroll,IL,Illinois,42.0947,-89.9769,1571,1840008127
Leona Valley,CA,California,34.6147,-118.299,1571,1840025004
Wacousta,MI,Michigan,42.8202,-84.6907,1571,1840024060
Estancia,NM,New Mexico,34.7667,-106.0301,1571,1840021834
Southern View,IL,Illinois,39.7559,-89.6511,1570,1840012456
Smith Center,KS,Kansas,39.7748,-98.783,1570,1840009501
Summit,MS,Mississippi,31.2808,-90.467,1570,1840017116
Pewee Valley,KY,Kentucky,38.3105,-85.4895,1569,1840014285
Blossom,TX,Texas,33.6633,-95.3837,1569,1840019329
East Dubuque,IL,Illinois,42.4889,-90.6278,1569,1840008081
Tonka Bay,MN,Minnesota,44.9167,-93.5886,1568,1840009999
Del Norte,CO,Colorado,37.6785,-106.354,1568,1840021542
Descanso,CA,California,32.8696,-116.6279,1568,1840022970
Genola,UT,Utah,40.0117,-111.8464,1567,1840021402
West Lawn,PA,Pennsylvania,40.3289,-75.9939,1567,1840035253
Inverness,CO,Colorado,39.5787,-104.8624,1567,1840028591
Fairlea,WV,West Virginia,37.7756,-80.4582,1567,1840038243
Sausal,NM,New Mexico,34.6803,-106.7589,1566,1840040215
Manson,IA,Iowa,42.5284,-94.5401,1566,1840009116
Elizabeth,CO,Colorado,39.36,-104.6071,1566,1840021449
Chester Center,CT,Connecticut,41.4014,-72.4523,1566,1840073563
Milford,IN,Indiana,41.4142,-85.8446,1565,1840009307
Random Lake,WI,Wisconsin,43.5541,-87.9548,1565,1840002627
Grayville,IL,Illinois,38.2554,-87.997,1565,1840008669
Chester,GA,Georgia,32.3945,-83.1551,1564,1840017004
Toast,NC,North Carolina,36.4966,-80.6346,1564,1840013306
Union City,MI,Michigan,42.0662,-85.1432,1564,1840011377
Dunsmuir,CA,California,41.2318,-122.2714,1564,1840018697
Ada,MN,Minnesota,47.2992,-96.5165,1563,1840006617
Crescent,OK,Oklahoma,35.9516,-97.5949,1561,1840019073
LeChee,AZ,Arizona,36.871,-111.4328,1561,1840027980
Baidland,PA,Pennsylvania,40.1888,-79.9533,1560,1840005432
Norwood,NY,New York,44.7481,-74.997,1560,1840004060
Wardsville,MO,Missouri,38.4901,-92.1791,1560,1840012859
Comanche,OK,Oklahoma,34.3597,-97.9478,1559,1840019252
Franklin Furnace,OH,Ohio,38.6115,-82.8439,1559,1840006052
Sharon,WI,Wisconsin,42.5047,-88.7394,1557,1840002485
Olive Hill,KY,Kentucky,38.3033,-83.1695,1556,1840014289
Belle Plaine,KS,Kansas,37.3934,-97.2796,1556,1840007610
Ames Lake,WA,Washington,47.6346,-121.9664,1556,1840037846
Manton,MI,Michigan,44.4114,-85.401,1555,1840002513
New Plymouth,ID,Idaho,43.9705,-116.8187,1554,1840020014
Ransomville,NY,New York,43.2389,-78.9114,1553,1840004268
Oak Grove,LA,Louisiana,32.8619,-91.3911,1553,1840016944
Vonore,TN,Tennessee,35.5977,-84.2365,1552,1840016312
Woodmont,CT,Connecticut,41.2282,-72.993,1552,1840004853
Carrier Mills,IL,Illinois,37.6886,-88.6294,1552,1840010850
Reform,AL,Alabama,33.3788,-88.0173,1552,1840018010
Moroni,UT,Utah,39.5271,-111.5832,1552,1840020207
Warren,MN,Minnesota,48.194,-96.7688,1552,1840009957
McMillin,WA,Washington,47.1286,-122.2374,1551,1840023837
Westville,OK,Oklahoma,35.9903,-94.5743,1551,1840022706
East Spencer,NC,North Carolina,35.6821,-80.4274,1551,1840016266
Schoolcraft,MI,Michigan,42.117,-85.6337,1551,1840011212
Sarcoxie,MO,Missouri,37.0683,-94.1259,1551,1840009912
Bay Park,NY,New York,40.6302,-73.667,1550,1840005230
New Middletown,OH,Ohio,40.9646,-80.5597,1550,1840011779
Duque,PR,Puerto Rico,18.2381,-65.7432,1550,1630023709
Worthington Hills,KY,Kentucky,38.3093,-85.527,1550,1840015204
Wyoming,DE,Delaware,39.1147,-75.5631,1549,1840005822
Montrose,MI,Michigan,43.1765,-83.8932,1549,1840002942
Cedar Glen Lakes,NJ,New Jersey,39.9527,-74.3995,1549,1840033477
Stanfield,NC,North Carolina,35.2336,-80.4303,1548,1840016365
Bressler,PA,Pennsylvania,40.2319,-76.819,1548,1840034875
Shawsville,VA,Virginia,37.1707,-80.2527,1548,1840006445
Wagner,SD,South Dakota,43.0768,-98.2934,1547,1840002850
Linden,CA,California,38.0186,-121.0994,1547,1840018893
Lewiston,MN,Minnesota,43.9823,-91.8695,1547,1840007921
Judson,SC,South Carolina,34.8335,-82.4272,1546,1840013494
Dover,TN,Tennessee,36.4818,-87.8438,1546,1840013293
Rehoboth Beach,DE,Delaware,38.7171,-75.0845,1546,1840006070
Paxtang,PA,Pennsylvania,40.2623,-76.8342,1546,1840001293
Crothersville,IN,Indiana,38.7944,-85.84,1546,1840009710
Miranda,PR,Puerto Rico,18.3869,-66.3789,1545,1630035521
East Berlin,PA,Pennsylvania,39.9368,-76.9794,1545,1840000681
Hines,OR,Oregon,43.557,-119.0803,1545,1840020025
Three Oaks,MI,Michigan,41.7987,-86.613,1545,1840011231
Rossville,IN,Indiana,40.4196,-86.5958,1545,1840010446
North Pekin,IL,Illinois,40.6114,-89.6225,1545,1840011992
Nescopeck,PA,Pennsylvania,41.0528,-76.2121,1544,1840000762
New Fairview,TX,Texas,33.1122,-97.4489,1544,1840020634
Niagara,WI,Wisconsin,45.7801,-87.9991,1544,1840003931
Chatmoss,VA,Virginia,36.6758,-79.7981,1544,1840006552
Tipton,PA,Pennsylvania,40.6359,-78.3001,1544,1840005377
Seaside Park,NJ,New Jersey,39.9264,-74.0785,1543,1840001488
East Valley,NV,Nevada,38.9462,-119.7003,1543,1840039807
Newfield,NJ,New Jersey,39.5484,-75.0167,1543,1840001522
Hillsdale,MO,Missouri,38.6858,-90.2869,1542,1840012818
Fort Belknap Agency,MT,Montana,48.4278,-108.6829,1542,1840017305
Roseto,PA,Pennsylvania,40.8778,-75.2204,1540,1840000979
Rosepine,LA,Louisiana,30.9208,-93.2857,1539,1840018184
Dobson,NC,North Carolina,36.3927,-80.7239,1539,1840016030
Fairforest,SC,South Carolina,34.9532,-82.0157,1539,1840026960
Collings Lakes,NJ,New Jersey,39.5939,-74.8821,1539,1840005595
Chapel Hill,TN,Tennessee,35.6294,-86.6955,1538,1840016306
Logansport,LA,Louisiana,31.9762,-93.9933,1537,1840017013
Pleasant Grove,OH,Ohio,39.9513,-81.9593,1537,1840005539
Rheems,PA,Pennsylvania,40.1256,-76.5734,1537,1840005489
Neuse Forest,NC,North Carolina,34.966,-76.94,1536,1840033020
Kodiak Station,AK,Alaska,57.7451,-152.5443,1536,1840075081
Ramos,PR,Puerto Rico,18.3389,-65.7111,1536,1630023694
Fort Covington Hamlet,NY,New York,44.9761,-74.5097,1535,1840040223
Harvey,MI,Michigan,46.4882,-87.3511,1534,1840006568
Sumas,WA,Washington,48.9956,-122.2695,1534,1840021045
Gallitzin,PA,Pennsylvania,40.4809,-78.5547,1534,1840001113
Englewood,TN,Tennessee,35.4228,-84.4883,1534,1840016317
Hasson Heights,PA,Pennsylvania,41.4487,-79.6765,1533,1840035426
Owenton,KY,Kentucky,38.5386,-84.8409,1533,1840014278
Patrick AFB,FL,Florida,28.2346,-80.6079,1533,1840042859
Appalachia,VA,Virginia,36.9098,-82.7882,1533,1840006480
Walnut Cove,NC,North Carolina,36.2941,-80.1403,1533,1840016035
Coldwater,MS,Mississippi,34.6902,-89.9757,1533,1840016596
Nederland,CO,Colorado,39.9633,-105.5071,1533,1840022424
Brookston,IN,Indiana,40.6008,-86.8665,1533,1840009377
Mercersburg,PA,Pennsylvania,39.832,-77.903,1532,1840001412
Passapatanzy,VA,Virginia,38.2942,-77.3266,1532,1840026759
McConnell AFB,KS,Kansas,37.6249,-97.26,1532,1840039354
Mason,TN,Tennessee,35.4128,-89.5412,1531,1840016315
Baxter,TN,Tennessee,36.1537,-85.6349,1531,1840015318
Sebree,KY,Kentucky,37.604,-87.5187,1530,1840015239
Smethport,PA,Pennsylvania,41.8071,-78.4435,1530,1840000529
Chepachet,RI,Rhode Island,41.9105,-71.6653,1530,1840026229
Crownsville,MD,Maryland,39.0225,-76.5903,1530,1840005910
Fair Grove,MO,Missouri,37.3833,-93.1522,1529,1840008757
Zilwaukee,MI,Michigan,43.4809,-83.9223,1529,1840000351
Tariffville,CT,Connecticut,41.9076,-72.7682,1529,1840003266
Hancock,MD,Maryland,39.7054,-78.1749,1529,1840005610
Contoocook,NH,New Hampshire,43.2232,-71.7129,1528,1840002749
Grandview Plaza,KS,Kansas,39.0327,-96.793,1528,1840008543
White Pigeon,MI,Michigan,41.7977,-85.6486,1527,1840011385
Stony Point,NC,North Carolina,35.8669,-81.047,1527,1840013383
Mescal,AZ,Arizona,31.9675,-110.4368,1527,1840023088
Bangs,TX,Texas,31.7161,-99.1303,1527,1840019518
Crugers,NY,New York,41.2279,-73.926,1527,1840004918
Lusk,WY,Wyoming,42.7612,-104.4583,1526,1840021285
Edgewood,TX,Texas,32.6947,-95.8833,1525,1840022070
Augusta,WI,Wisconsin,44.6784,-91.1203,1525,1840002292
Port Dickinson,NY,New York,42.1361,-75.8939,1525,1840004660
Rome,IL,Illinois,40.8754,-89.5129,1525,1840005203
Stratford,OK,Oklahoma,34.7952,-96.9603,1525,1840022824
